UserID,DestinationID,ExperienceRating,Name_x,State,Type,BestTimeToVisit,AverageRating,Name_y,Preferences,Gender,NumberOfAdults,NumberOfChildren,GroupSize,Interests,Age,Budget,DurationDays,PreferredClimate,TravelStyle,SuggestedDestinations,RecommendedActivities
516,921,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,2.0,Aditya,"City, Historical",Male,1,1,2,"['City', 'Historical']",25,12202,9,Cold,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
527,793,2,Jaipur City,Rajasthan,City,Oct-Mar,4.0,Karan,"Nature, Adventure",Male,1,2,3,"['Nature', 'Adventure']",22,43068,6,Cold,Explorer,City in Rajasthan,"Shopping, Nightlife"
23,725,3,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,,Arjun,"Nature, Adventure",Male,2,1,3,"['Nature', 'Adventure']",18,21708,3,Cold,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
569,451,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,4.333333333333333,Aanya,"Nature, Adventure",Female,2,2,4,"['Nature', 'Adventure']",54,29240,9,Tropical,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
676,117,2,Goa Beaches,Goa,Beach,Nov-Mar,4.0,Karan,"Beaches, Historical",Male,2,0,2,"['Beaches', 'Historical']",29,38306,10,Dry,Relaxed,Beach in Goa,"Sunbathing, Surfing"
27,702,5,Goa Beaches,Goa,Beach,Nov-Mar,4.5,Diya,"City, Historical",Female,2,2,4,"['City', 'Historical']",58,27176,10,Cold,Cultural,Beach in Goa,"Sunbathing, Surfing"
944,732,3,Goa Beaches,Goa,Beach,Nov-Mar,3.0,Riya,"Nature, Adventure",Female,2,0,2,"['Nature', 'Adventure']",46,32950,6,Dry,Explorer,Beach in Goa,"Sunbathing, Surfing"
613,146,3,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,4.0,Aanya,"Beaches, Historical",Female,2,0,2,"['Beaches', 'Historical']",25,20980,8,Cold,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
614,501,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,3.0,Kavya,"Nature, Adventure",Female,2,2,4,"['Nature', 'Adventure']",55,51164,7,Dry,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
373,867,5,Goa Beaches,Goa,Beach,Nov-Mar,2.5,Hitesh,"Beaches, Historical",Male,2,2,4,"['Beaches', 'Historical']",24,57268,5,Humid,Relaxed,Beach in Goa,"Sunbathing, Surfing"
169,196,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,4.0,Anika,"Beaches, Historical",Female,2,2,4,"['Beaches', 'Historical']",54,46340,10,Moderate,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
482,265,3,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,,Isha,"Nature, Adventure",Female,2,0,2,"['Nature', 'Adventure']",36,35394,6,Cold,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
535,317,4,Goa Beaches,Goa,Beach,Nov-Mar,3.0,Aanya,"Beaches, Historical",Female,1,2,3,"['Beaches', 'Historical']",25,39327,7,Moderate,Relaxed,Beach in Goa,"Sunbathing, Surfing"
343,258,1,Jaipur City,Rajasthan,City,Oct-Mar,,Saanvi,"Beaches, Historical",Female,2,1,3,"['Beaches', 'Historical']",20,31437,3,Dry,Relaxed,City in Rajasthan,"Shopping, Nightlife"
16,970,2,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,1.5,Anika,"Beaches, Historical",Female,1,2,3,"['Beaches', 'Historical']",51,20817,10,Tropical,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
401,435,1,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,,Aarav,"Nature, Adventure",Male,1,1,2,"['Nature', 'Adventure']",59,38462,9,Humid,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
65,922,4,Goa Beaches,Goa,Beach,Nov-Mar,4.0,Pooja,"Nature, Adventure",Female,2,1,3,"['Nature', 'Adventure']",40,42759,4,Dry,Explorer,Beach in Goa,"Sunbathing, Surfing"
767,877,4,Goa Beaches,Goa,Beach,Nov-Mar,4.0,Meera,"Nature, Adventure",Female,2,2,4,"['Nature', 'Adventure']",20,65232,8,Humid,Explorer,Beach in Goa,"Sunbathing, Surfing"
137,305,5,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,2.6666666666666665,Tanvi,"Nature, Adventure",Female,1,2,3,"['Nature', 'Adventure']",58,35982,3,Dry,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
992,296,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,5.0,Karan,"Nature, Adventure",Male,1,2,3,"['Nature', 'Adventure']",29,52062,4,Cold,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
528,872,4,Goa Beaches,Goa,Beach,Nov-Mar,2.0,Isha,"City, Historical",Female,2,1,3,"['City', 'Historical']",36,26217,7,Humid,Cultural,Beach in Goa,"Sunbathing, Surfing"
59,468,4,Jaipur City,Rajasthan,City,Oct-Mar,3.0,Arjun,"Nature, Adventure",Male,1,1,2,"['Nature', 'Adventure']",46,39508,8,Tropical,Explorer,City in Rajasthan,"Shopping, Nightlife"
528,824,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,4.0,Isha,"City, Historical",Female,2,1,3,"['City', 'Historical']",35,48696,10,Cold,Cultural,Nature in Kerala,"Boating, Birdwatching"
597,386,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,3.333333333333333,Aanya,"City, Historical",Female,1,0,1,"['City', 'Historical']",33,17950,5,Tropical,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
290,133,3,Jaipur City,Rajasthan,City,Oct-Mar,,Riya,"Nature, Adventure",Female,2,1,3,"['Nature', 'Adventure']",19,53322,9,Tropical,Explorer,City in Rajasthan,"Shopping, Nightlife"
657,773,5,Jaipur City,Rajasthan,City,Oct-Mar,,Dhruv,"City, Historical",Male,1,0,1,"['City', 'Historical']",48,16596,5,Moderate,Cultural,City in Rajasthan,"Shopping, Nightlife"
400,134,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,5.0,Aanya,"Beaches, Historical",Female,2,1,3,"['Beaches', 'Historical']",54,38163,8,Tropical,Relaxed,Nature in Kerala,"Boating, Birdwatching"
750,460,1,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,,Hitesh,"City, Historical",Male,1,2,3,"['City', 'Historical']",39,20607,3,Moderate,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
833,433,1,Jaipur City,Rajasthan,City,Oct-Mar,,Kavya,"Nature, Adventure",Female,2,1,3,"['Nature', 'Adventure']",23,54204,9,Tropical,Explorer,City in Rajasthan,"Shopping, Nightlife"
773,14,3,Kerala Backwaters,Kerala,Nature,Sep-Mar,3.0,Arjun,"Nature, Adventure",Male,1,0,1,"['Nature', 'Adventure']",54,18276,8,Dry,Explorer,Nature in Kerala,"Boating, Birdwatching"
285,167,2,Goa Beaches,Goa,Beach,Nov-Mar,,Isha,"City, Historical",Female,1,0,1,"['City', 'Historical']",36,8876,9,Dry,Cultural,Beach in Goa,"Sunbathing, Surfing"
184,394,3,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Ishaan,"Beaches, Historical",Male,1,2,3,"['Beaches', 'Historical']",57,45075,4,Humid,Relaxed,Nature in Kerala,"Boating, Birdwatching"
560,349,4,Kerala Backwaters,Kerala,Nature,Sep-Mar,5.0,Tanvi,"Nature, Adventure",Female,1,1,2,"['Nature', 'Adventure']",50,38404,3,Humid,Explorer,Nature in Kerala,"Boating, Birdwatching"
498,507,3,Goa Beaches,Goa,Beach,Nov-Mar,3.6666666666666665,Dhruv,"City, Historical",Male,1,0,1,"['City', 'Historical']",27,13414,3,Tropical,Cultural,Beach in Goa,"Sunbathing, Surfing"
659,969,3,Kerala Backwaters,Kerala,Nature,Sep-Mar,3.0,Ishaan,"Nature, Adventure",Male,2,1,3,"['Nature', 'Adventure']",37,19203,6,Moderate,Explorer,Nature in Kerala,"Boating, Birdwatching"
591,679,4,Kerala Backwaters,Kerala,Nature,Sep-Mar,2.0,Hitesh,"City, Historical",Male,1,1,2,"['City', 'Historical']",31,24440,3,Cold,Cultural,Nature in Kerala,"Boating, Birdwatching"
964,113,4,Jaipur City,Rajasthan,City,Oct-Mar,3.0,Saanvi,"Beaches, Historical",Female,1,0,1,"['Beaches', 'Historical']",33,15213,8,Humid,Relaxed,City in Rajasthan,"Shopping, Nightlife"
458,377,2,Goa Beaches,Goa,Beach,Nov-Mar,1.0,Vivaan,"Nature, Adventure",Male,1,2,3,"['Nature', 'Adventure']",55,34530,5,Tropical,Explorer,Beach in Goa,"Sunbathing, Surfing"
572,685,3,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,5.0,Meera,"Nature, Adventure",Female,2,2,4,"['Nature', 'Adventure']",24,21544,3,Tropical,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
502,978,1,Jaipur City,Rajasthan,City,Oct-Mar,3.0,Kavya,"Beaches, Historical",Female,2,0,2,"['Beaches', 'Historical']",43,33256,6,Cold,Relaxed,City in Rajasthan,"Shopping, Nightlife"
635,803,4,Jaipur City,Rajasthan,City,Oct-Mar,4.5,Arjun,"Nature, Adventure",Male,1,0,1,"['Nature', 'Adventure']",48,19608,4,Tropical,Explorer,City in Rajasthan,"Shopping, Nightlife"
512,495,2,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,,Ritvik,"Nature, Adventure",Male,1,1,2,"['Nature', 'Adventure']",42,26494,7,Humid,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
609,82,2,Goa Beaches,Goa,Beach,Nov-Mar,4.5,Meera,"City, Historical",Female,2,2,4,"['City', 'Historical']",41,35268,7,Tropical,Cultural,Beach in Goa,"Sunbathing, Surfing"
758,938,4,Jaipur City,Rajasthan,City,Oct-Mar,,Ishaan,"Nature, Adventure",Male,2,0,2,"['Nature', 'Adventure']",24,37080,10,Dry,Explorer,City in Rajasthan,"Shopping, Nightlife"
30,239,5,Kerala Backwaters,Kerala,Nature,Sep-Mar,5.0,Riya,"City, Historical",Female,1,1,2,"['City', 'Historical']",32,15470,5,Tropical,Cultural,Nature in Kerala,"Boating, Birdwatching"
124,881,3,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Rohan,"Beaches, Historical",Male,2,0,2,"['Beaches', 'Historical']",39,32780,9,Tropical,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
678,706,3,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Meera,"City, Historical",Female,2,2,4,"['City', 'Historical']",25,42124,6,Humid,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
3,421,4,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,5.0,Kavya,"City, Historical",Female,2,0,2,"['City', 'Historical']",33,31294,6,Humid,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
928,41,3,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Riya,"Beaches, Historical",Female,1,1,2,"['Beaches', 'Historical']",39,32302,10,Humid,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
424,211,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,1.5,Riya,"Beaches, Historical",Female,1,0,1,"['Beaches', 'Historical']",52,6832,5,Humid,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
778,429,5,Kerala Backwaters,Kerala,Nature,Sep-Mar,3.5,Anika,"Beaches, Historical",Female,1,0,1,"['Beaches', 'Historical']",36,12405,10,Tropical,Relaxed,Nature in Kerala,"Boating, Birdwatching"
490,4,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,5.0,Isha,"Beaches, Historical",Female,2,1,3,"['Beaches', 'Historical']",41,39348,8,Humid,Relaxed,Nature in Kerala,"Boating, Birdwatching"
765,169,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,1.0,Hitesh,"City, Historical",Male,2,0,2,"['City', 'Historical']",53,33690,6,Tropical,Cultural,Nature in Kerala,"Boating, Birdwatching"
286,968,1,Jaipur City,Rajasthan,City,Oct-Mar,,Vivaan,"Beaches, Historical",Male,2,2,4,"['Beaches', 'Historical']",29,70344,9,Tropical,Relaxed,City in Rajasthan,"Shopping, Nightlife"
235,186,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Dhruv,"Beaches, Historical",Male,1,2,3,"['Beaches', 'Historical']",31,36036,6,Moderate,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
122,348,1,Jaipur City,Rajasthan,City,Oct-Mar,3.333333333333333,Ishaan,"Nature, Adventure",Male,2,2,4,"['Nature', 'Adventure']",41,63420,3,Moderate,Explorer,City in Rajasthan,"Shopping, Nightlife"
982,544,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,2.0,Meera,"Beaches, Historical",Female,2,2,4,"['Beaches', 'Historical']",24,77520,5,Cold,Relaxed,Nature in Kerala,"Boating, Birdwatching"
679,447,5,Goa Beaches,Goa,Beach,Nov-Mar,5.0,Ishaan,"Beaches, Historical",Male,2,1,3,"['Beaches', 'Historical']",45,35985,10,Humid,Relaxed,Beach in Goa,"Sunbathing, Surfing"
210,301,1,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Rohan,"City, Historical",Male,1,1,2,"['City', 'Historical']",58,10352,4,Humid,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
346,128,4,Jaipur City,Rajasthan,City,Oct-Mar,,Hitesh,"Beaches, Historical",Male,2,2,4,"['Beaches', 'Historical']",36,49216,7,Dry,Relaxed,City in Rajasthan,"Shopping, Nightlife"
953,421,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,5.0,Riya,"Nature, Adventure",Female,1,1,2,"['Nature', 'Adventure']",43,38614,6,Cold,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
862,103,2,Jaipur City,Rajasthan,City,Oct-Mar,3.6666666666666665,Arjun,"Beaches, Historical",Male,1,1,2,"['Beaches', 'Historical']",24,14696,8,Cold,Relaxed,City in Rajasthan,"Shopping, Nightlife"
290,169,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,1.0,Riya,"Nature, Adventure",Female,2,1,3,"['Nature', 'Adventure']",45,57972,6,Dry,Explorer,Nature in Kerala,"Boating, Birdwatching"
93,920,2,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,3.5,Meera,"City, Historical",Female,1,0,1,"['City', 'Historical']",48,5667,8,Humid,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
217,174,4,Kerala Backwaters,Kerala,Nature,Sep-Mar,2.333333333333333,Ishaan,"Beaches, Historical",Male,1,1,2,"['Beaches', 'Historical']",19,32460,8,Moderate,Relaxed,Nature in Kerala,"Boating, Birdwatching"
940,411,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,1.0,Anika,"Beaches, Historical",Female,1,1,2,"['Beaches', 'Historical']",40,26088,6,Dry,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
197,728,4,Jaipur City,Rajasthan,City,Oct-Mar,,Anika,"Nature, Adventure",Female,1,1,2,"['Nature', 'Adventure']",41,16832,9,Cold,Explorer,City in Rajasthan,"Shopping, Nightlife"
930,688,2,Jaipur City,Rajasthan,City,Oct-Mar,3.0,Aarav,"City, Historical",Male,2,1,3,"['City', 'Historical']",50,26445,4,Moderate,Cultural,City in Rajasthan,"Shopping, Nightlife"
943,479,4,Kerala Backwaters,Kerala,Nature,Sep-Mar,3.5,Hitesh,"Beaches, Historical",Male,2,1,3,"['Beaches', 'Historical']",27,32553,7,Dry,Relaxed,Nature in Kerala,"Boating, Birdwatching"
35,573,2,Jaipur City,Rajasthan,City,Oct-Mar,,Rohan,"Nature, Adventure",Male,2,1,3,"['Nature', 'Adventure']",19,46380,7,Moderate,Explorer,City in Rajasthan,"Shopping, Nightlife"
366,624,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,5.0,Aanya,"City, Historical",Female,1,2,3,"['City', 'Historical']",43,55065,7,Dry,Cultural,Nature in Kerala,"Boating, Birdwatching"
214,417,3,Goa Beaches,Goa,Beach,Nov-Mar,4.0,Aditya,"Beaches, Historical",Male,1,0,1,"['Beaches', 'Historical']",47,6107,5,Moderate,Relaxed,Beach in Goa,"Sunbathing, Surfing"
560,657,3,Goa Beaches,Goa,Beach,Nov-Mar,3.0,Tanvi,"Nature, Adventure",Female,1,1,2,"['Nature', 'Adventure']",19,31364,4,Tropical,Explorer,Beach in Goa,"Sunbathing, Surfing"
684,772,2,Goa Beaches,Goa,Beach,Nov-Mar,,Aditya,"City, Historical",Male,1,0,1,"['City', 'Historical']",34,19493,4,Moderate,Cultural,Beach in Goa,"Sunbathing, Surfing"
373,865,1,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,3.333333333333333,Hitesh,"Beaches, Historical",Male,2,2,4,"['Beaches', 'Historical']",27,46416,10,Dry,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
623,470,1,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,2.0,Isha,"Nature, Adventure",Female,1,0,1,"['Nature', 'Adventure']",54,10827,7,Tropical,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
474,273,4,Jaipur City,Rajasthan,City,Oct-Mar,2.6666666666666665,Ritvik,"City, Historical",Male,2,2,4,"['City', 'Historical']",36,43760,3,Cold,Cultural,City in Rajasthan,"Shopping, Nightlife"
42,500,4,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,4.5,Riya,"City, Historical",Female,2,2,4,"['City', 'Historical']",23,41580,7,Cold,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
394,201,1,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Anika,"Beaches, Historical",Female,2,2,4,"['Beaches', 'Historical']",57,31904,4,Moderate,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
104,635,1,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,2.5,Ishaan,"Nature, Adventure",Male,2,1,3,"['Nature', 'Adventure']",51,31107,3,Tropical,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
13,340,5,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,4.0,Dhruv,"Beaches, Historical",Male,1,2,3,"['Beaches', 'Historical']",53,36267,10,Tropical,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
868,259,5,Kerala Backwaters,Kerala,Nature,Sep-Mar,1.0,Pooja,"Beaches, Historical",Female,2,0,2,"['Beaches', 'Historical']",24,22852,5,Tropical,Relaxed,Nature in Kerala,"Boating, Birdwatching"
954,584,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,2.0,Vivaan,"City, Historical",Male,2,2,4,"['City', 'Historical']",46,24424,8,Cold,Cultural,Nature in Kerala,"Boating, Birdwatching"
342,105,3,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,,Hitesh,"City, Historical",Male,1,0,1,"['City', 'Historical']",36,7095,7,Cold,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
754,306,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Aditya,"Beaches, Historical",Male,2,2,4,"['Beaches', 'Historical']",43,54756,4,Dry,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
87,254,3,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Ishaan,"City, Historical",Male,2,2,4,"['City', 'Historical']",53,43840,5,Humid,Cultural,Nature in Kerala,"Boating, Birdwatching"
441,65,2,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,,Diya,"City, Historical",Female,2,0,2,"['City', 'Historical']",38,36790,6,Dry,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
878,872,4,Goa Beaches,Goa,Beach,Nov-Mar,2.0,Meera,"Nature, Adventure",Female,1,2,3,"['Nature', 'Adventure']",23,15948,6,Cold,Explorer,Beach in Goa,"Sunbathing, Surfing"
757,528,4,Jaipur City,Rajasthan,City,Oct-Mar,5.0,Karan,"Beaches, Historical",Male,1,0,1,"['Beaches', 'Historical']",21,5674,8,Dry,Relaxed,City in Rajasthan,"Shopping, Nightlife"
516,814,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,1.0,Aditya,"City, Historical",Male,1,1,2,"['City', 'Historical']",57,38366,4,Moderate,Cultural,Nature in Kerala,"Boating, Birdwatching"
915,374,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,2.0,Ishaan,"City, Historical",Male,1,0,1,"['City', 'Historical']",21,10493,3,Tropical,Cultural,Nature in Kerala,"Boating, Birdwatching"
718,723,4,Jaipur City,Rajasthan,City,Oct-Mar,,Rohan,"Beaches, Historical",Male,2,1,3,"['Beaches', 'Historical']",40,38664,4,Dry,Relaxed,City in Rajasthan,"Shopping, Nightlife"
269,62,3,Goa Beaches,Goa,Beach,Nov-Mar,,Aarav,"Nature, Adventure",Male,2,1,3,"['Nature', 'Adventure']",54,59757,8,Tropical,Explorer,Beach in Goa,"Sunbathing, Surfing"
621,566,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Aanya,"City, Historical",Female,2,0,2,"['City', 'Historical']",35,39526,4,Humid,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
688,22,3,Goa Beaches,Goa,Beach,Nov-Mar,,Kavya,"Beaches, Historical",Female,2,1,3,"['Beaches', 'Historical']",48,40176,9,Moderate,Relaxed,Beach in Goa,"Sunbathing, Surfing"
905,727,2,Goa Beaches,Goa,Beach,Nov-Mar,,Anika,"Nature, Adventure",Female,1,2,3,"['Nature', 'Adventure']",45,38325,10,Humid,Explorer,Beach in Goa,"Sunbathing, Surfing"
709,984,3,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Karan,"Beaches, Historical",Male,2,1,3,"['Beaches', 'Historical']",24,33018,9,Dry,Relaxed,Nature in Kerala,"Boating, Birdwatching"
713,251,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,2.0,Kavya,"Nature, Adventure",Female,2,0,2,"['Nature', 'Adventure']",38,10480,8,Tropical,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
158,552,4,Goa Beaches,Goa,Beach,Nov-Mar,4.0,Ishaan,"Nature, Adventure",Male,2,1,3,"['Nature', 'Adventure']",56,24186,4,Humid,Explorer,Beach in Goa,"Sunbathing, Surfing"
400,487,1,Goa Beaches,Goa,Beach,Nov-Mar,,Aanya,"Beaches, Historical",Female,2,1,3,"['Beaches', 'Historical']",46,43176,8,Dry,Relaxed,Beach in Goa,"Sunbathing, Surfing"
318,191,2,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,2.5,Diya,"City, Historical",Female,2,0,2,"['City', 'Historical']",29,22178,10,Dry,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
699,7,2,Goa Beaches,Goa,Beach,Nov-Mar,,Aditya,"City, Historical",Male,2,2,4,"['City', 'Historical']",51,66996,6,Dry,Cultural,Beach in Goa,"Sunbathing, Surfing"
1,941,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Kavya,"Beaches, Historical",Female,1,0,1,"['Beaches', 'Historical']",34,17456,9,Moderate,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
367,408,3,Jaipur City,Rajasthan,City,Oct-Mar,4.0,Aanya,"Beaches, Historical",Female,1,0,1,"['Beaches', 'Historical']",21,18289,10,Tropical,Relaxed,City in Rajasthan,"Shopping, Nightlife"
578,761,1,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,2.0,Tanvi,"Nature, Adventure",Female,2,1,3,"['Nature', 'Adventure']",38,55815,3,Humid,Explorer,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
951,834,1,Kerala Backwaters,Kerala,Nature,Sep-Mar,,Karan,"City, Historical",Male,1,2,3,"['City', 'Historical']",41,54006,6,Humid,Cultural,Nature in Kerala,"Boating, Birdwatching"
54,678,2,Jaipur City,Rajasthan,City,Oct-Mar,,Dhruv,"City, Historical",Male,2,0,2,"['City', 'Historical']",21,22172,7,Moderate,Cultural,City in Rajasthan,"Shopping, Nightlife"
573,227,2,Goa Beaches,Goa,Beach,Nov-Mar,,Hitesh,"City, Historical",Male,2,0,2,"['City', 'Historical']",21,14624,8,Humid,Cultural,Beach in Goa,"Sunbathing, Surfing"
93,847,4,Goa Beaches,Goa,Beach,Nov-Mar,,Meera,"City, Historical",Female,1,0,1,"['City', 'Historical']",45,11771,5,Humid,Cultural,Beach in Goa,"Sunbathing, Surfing"
320,220,4,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,2.0,Aanya,"Nature, Adventure",Female,2,0,2,"['Nature', 'Adventure']",27,35560,9,Tropical,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
325,525,4,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,4.0,Hitesh,"Beaches, Historical",Male,1,2,3,"['Beaches', 'Historical']",49,33996,4,Moderate,Relaxed,Adventure in Jammu and Kashmir,"Trekking, Camping"
567,899,5,Kerala Backwaters,Kerala,Nature,Sep-Mar,1.0,Kavya,"City, Historical",Female,2,1,3,"['City', 'Historical']",58,29031,5,Dry,Cultural,Nature in Kerala,"Boating, Birdwatching"
849,871,5,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Tanvi,"City, Historical",Female,1,0,1,"['City', 'Historical']",35,12948,6,Humid,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
944,702,3,Goa Beaches,Goa,Beach,Nov-Mar,4.5,Riya,"Nature, Adventure",Female,2,0,2,"['Nature', 'Adventure']",27,26642,8,Tropical,Explorer,Beach in Goa,"Sunbathing, Surfing"
855,20,1,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,2.0,Pooja,"City, Historical",Female,1,1,2,"['City', 'Historical']",39,19186,9,Tropical,Cultural,Adventure in Jammu and Kashmir,"Trekking, Camping"
42,468,2,Jaipur City,Rajasthan,City,Oct-Mar,3.0,Riya,"City, Historical",Female,2,2,4,"['City', 'Historical']",22,59184,10,Dry,Cultural,City in Rajasthan,"Shopping, Nightlife"
677,239,2,Kerala Backwaters,Kerala,Nature,Sep-Mar,5.0,Vivaan,"Nature, Adventure",Male,2,0,2,"['Nature', 'Adventure']",45,28544,8,Moderate,Explorer,Nature in Kerala,"Boating, Birdwatching"
382,236,3,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,5.0,Kavya,"Beaches, Historical",Female,1,1,2,"['Beaches', 'Historical']",55,13330,9,Dry,Relaxed,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
668,322,4,Goa Beaches,Goa,Beach,Nov-Mar,4.0,Dhruv,"Nature, Adventure",Male,2,0,2,"['Nature', 'Adventure']",31,19908,9,Moderate,Explorer,Beach in Goa,"Sunbathing, Surfing"
674,295,1,Leh Ladakh,Jammu and Kashmir,Adventure,Apr-Jun,3.6666666666666665,Aarav,"Nature, Adventure",Male,1,1,2,"['Nature', 'Adventure']",32,36856,8,Tropical,Explorer,Adventure in Jammu and Kashmir,"Trekking, Camping"
336,986,1,Taj Mahal,Uttar Pradesh,Historical,Nov-Feb,,Ritvik,"City, Historical",Male,2,1,3,"['City', 'Historical']",28,47424,10,Moderate,Cultural,Historical in Uttar Pradesh,"Museum Tour, Guided Walk"
